FindingID,AtomicUnitID,SourceDoc,AssignedCategoryID,CandidateCategoryIDs,FindingType,Severity,Status,Evidence,Recommendation
G3F-00298,HBA-AG025-00007,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-007,CAT-007:9;CAT-009:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"ORCHESTRATOR may spawn bounded sub-agents such as PREPARATION, DOMAIN_HYPERGRAPH, and AGGREGATION.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00299,HBA-AG025-00027,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,DECOMP_ROOT defaults to {EXECUTION_ROOT}/_Decomposition/.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00300,HBA-AG025-00037,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,State inspection checks decomposition registers and accepted control-surface document state.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00301,HBA-AG025-00041,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-007:5;CAT-005:4;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"State inspection checks retrieval index currency, hypergraph snapshots, and active scope-change state.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00302,HBA-AG025-00044,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Absent decomposition implies Function 1 Initialize.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00303,HBA-AG025-00047,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-007:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,KAs present with no hypergraph snapshot imply Phase 2.6 DOMAIN_HYPERGRAPH.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00304,HBA-AG025-00076,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-004:5;CAT-006:4,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"TASK normalizes scope, loads the skill, enforces write boundaries, writes the run record, and reports auditably.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00305,HBA-AG025-00085,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A package is a top-level scope grouping in the decomposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00306,HBA-AG025-00096,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Phase 1.1 receives or locates the decomposition document under DECOMP_ROOT.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00307,HBA-AG025-00097,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Phase 1.1 reads the decomposition document.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00308,HBA-AG025-00099,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Expected decomposition fields include IDs, names, package membership, descriptions, types, and anticipated artifacts.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00309,HBA-AG025-00102,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6;CAT-006:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Phase 1.1 gates on human confirmation that the ingested decomposition is correct.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00310,HBA-AG025-00124,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-008,CAT-008:6;CAT-009:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Setup pipelines use language-model sub-agents only for text extraction, normalization, or writing when no deterministic tool exists.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00311,HBA-AG025-00130,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,DOMAIN_DECOMP scaffold_package.sh creates category folders with all nine lifecycle subfolders.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00312,HBA-AG025-00138,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6;CAT-005:4;CAT-006:4,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Phase 2.1b requires retrieval sidecars to be current with source, audit, and decomposition state.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00313,HBA-AG025-00158,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:7;CAT-009:6;CAT-004:2;CAT-001:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"For DOMAIN_DECOMP, Phase 2.2 dispatches TASK for each Knowledge Type after human confirmation.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00314,HBA-AG025-00179,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-007:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A DOMAIN enrichment rerun after hypergraph generation makes the hypergraph snapshot stale before downstream consumption.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00315,HBA-AG025-00189,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-004:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The Phase 2.3 TASK brief loads the semantic-matrix-build skill and companion files.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00316,HBA-AG025-00206,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-004,CAT-004:9;CAT-009:9;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Phase 2.3 post-run review confirms the TASK run report includes skill, version, companion, tool policy, output, missing-input, and dependency notes.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00317,HBA-AG025-00212,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-004,CAT-004:10;CAT-009:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Phase 2.4 dispatches TASK for each deliverable using TaskSkill lens-register.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00318,HBA-AG025-00228,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-007:5;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,DOMAIN Phase 2.5 reporting says source-fidelity verification is complete and production units are ready for DOMAIN_HYPERGRAPH.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00319,HBA-AG025-00229,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-007:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,DOMAIN_HYPERGRAPH requires Phase 2.2 completion as a precondition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00320,HBA-AG025-00230,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6;CAT-007:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Phase 2.6 spawns DOMAIN_HYPERGRAPH with EXECUTION_ROOT, SCOPE=ALL, and DECOMPOSITION_PATH.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00321,HBA-AG025-00233,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-007:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The DOMAIN_HYPERGRAPH snapshot contains nodes.csv, hyperedges.csv, incidence.csv, hypergraph.json, and QA evidence.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00322,HBA-AG025-00234,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:7;CAT-009:6;CAT-007:5;CAT-001:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,DOMAIN_HYPERGRAPH is read-only on Category and Knowledge Type folders.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00323,HBA-AG025-00235,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-007:5;CAT-006:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The Phase 2.6 gate is human acceptance or skip of the hypergraph snapshot.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00324,HBA-AG025-00236,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-007:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Phase 2.6 reports that DOMAIN hypergraph was built and initialization pipelines are complete.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00325,HBA-AG025-00239,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-009,CAT-009:6;CAT-010:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Phase 3.1 runs count_workspace_state.sh for the project-wide summary.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00326,HBA-AG025-00307,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:6;CAT-009:6;CAT-010:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A workspace is valid when every decomposition package has a folder with required lifecycle subfolders.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00327,HBA-AG025-00350,SRC-AGENTS-AGENT-ORCHESTRATOR,CAT-003,CAT-003:7;CAT-009:6;CAT-001:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,DOMAIN_DECOMP Knowledge Type IDs follow the KTY-CC-TT_shortDescription pattern.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00328,HBA-AG026-00003,SRC-AGENTS-AGENT-PDF2MD,CAT-004,CAT-004:10;CAT-008:10,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The canonical per-page vision dispatch uses TaskSkill pdf2md-page-full.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00329,HBA-AG026-00017,SRC-AGENTS-AGENT-PDF2MD,CAT-008,CAT-008:10;CAT-004:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The canonical PDF2MD dispatched skill is pdf2md-page-full through the TASK shell.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00330,HBA-AG026-00039,SRC-AGENTS-AGENT-PDF2MD,CAT-008,CAT-008:10;CAT-005:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Existing PNGs and page Markdown are reusable only when the current PDF content hash and DPI match the producing manifest.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00331,HBA-AG026-00047,SRC-AGENTS-AGENT-PDF2MD,CAT-002,CAT-002:10;CAT-008:10,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"PDF2MD precedence is PROTOCOL first, SPEC second, STRUCTURE third, and RATIONALE fourth.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00332,HBA-AG026-00088,SRC-AGENTS-AGENT-PDF2MD,CAT-008,CAT-008:10;CAT-004:9;CAT-009:4,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The TASK shell loads the worker skill and companion files so the orchestrator does not reconstruct the conversion contract.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00333,HBA-AG026-00095,SRC-AGENTS-AGENT-PDF2MD,CAT-004,CAT-004:10;CAT-008:10,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Page-worker briefs omit AllowedTools because the skill is VLM-reasoning-only with no deterministic tool dependencies.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00334,HBA-AG026-00198,SRC-AGENTS-AGENT-PDF2MD,CAT-008,CAT-008:10;CAT-004:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The merged pdf2md-page-full skill collapses page conversion to one TASK shell per page.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00335,HBA-AG027-00042,SRC-AGENTS-AGENT-PREPARATION,CAT-003,CAT-003:6;CAT-009:5;CAT-004:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Task Type A requires PKG_ID and PKG_NAME from the decomposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00336,HBA-AG027-00058,SRC-AGENTS-AGENT-PREPARATION,CAT-003,CAT-003:6;CAT-009:5;CAT-004:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Task Type C requires DECOMPOSITION_REF.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00337,HBA-AG027-00086,SRC-AGENTS-AGENT-PREPARATION,CAT-003,CAT-003:6;CAT-009:5;CAT-004:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Task Type E requires CAT_ID and CAT_NAME from the domain decomposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00338,HBA-AG027-00093,SRC-AGENTS-AGENT-PREPARATION,CAT-003,CAT-003:6;CAT-009:5;CAT-004:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Task Type F requires DECOMPOSITION_REF.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00339,HBA-AG027-00113,SRC-AGENTS-AGENT-PREPARATION,CAT-007,CAT-007:5;CAT-009:5;CAT-006:4;CAT-004:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Task Type G ensures structural prerequisites for domain-level hypergraph and reconciliation agents.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00340,HBA-AG027-00124,SRC-AGENTS-AGENT-PREPARATION,CAT-003,CAT-003:6;CAT-009:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,_CONTEXT.md fields must match the decomposition exactly.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00341,HBA-AG027-00136,SRC-AGENTS-AGENT-PREPARATION,CAT-003,CAT-003:6;CAT-009:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,_CONTEXT.md is faithful when header fields match the decomposition exactly.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00342,HBA-AG027-00147,SRC-AGENTS-AGENT-PREPARATION,CAT-003,CAT-003:6;CAT-009:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A PREPARATION state is invalid when _CONTEXT.md differs from the decomposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00343,HBA-AG027-00223,SRC-AGENTS-AGENT-PREPARATION,CAT-003,CAT-003:6;CAT-009:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,PREPARATION preserves traceability back to the decomposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00344,HBA-AG027-00225,SRC-AGENTS-AGENT-PREPARATION,CAT-009,CAT-009:5;CAT-011:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,PREPARATION value is structural reliability.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00345,HBA-AG028-00191,SRC-AGENTS-AGENT-PROJECT-DECOMP,CAT-003,CAT-003:5;CAT-005:5;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"A Scope Item has SourceRef, with TBD allowed.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00346,HBA-AG028-00217,SRC-AGENTS-AGENT-PROJECT-DECOMP,CAT-003,CAT-003:5;CAT-008:5;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"EstimateMethodHint values are limited to QUOTE, RATE_TABLE, HISTORICAL, PARAMETRIC, ALLOWANCE, or TBD.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00347,HBA-AG028-00236,SRC-AGENTS-AGENT-PROJECT-DECOMP,CAT-003,CAT-003:5;CAT-005:5;CAT-008:2;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The Scope Ledger table has minimum column SourceRef.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00348,HBA-AG029-00002,SRC-AGENTS-AGENT-RECONCILIATION,CAT-006,CAT-006:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,RECONCILIATION reconciles cross-deliverable dependency integrity issues.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00349,HBA-AG029-00004,SRC-AGENTS-AGENT-RECONCILIATION,CAT-006,CAT-006:6;CAT-009:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Cross-deliverable dependency integrity reconciliation covers dependency register hygiene and merge-readiness.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00350,HBA-AG029-00099,SRC-AGENTS-AGENT-RECONCILIATION,CAT-009,CAT-009:7;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Run Summary handoffs include ORCHESTRATOR requests for upstream reruns or setup pipelines.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00351,HBA-AG029-00108,SRC-AGENTS-AGENT-RECONCILIATION,CAT-009,CAT-009:7;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A valid RECONCILIATION cycle outputs a Run Summary with explicit CHANGE or ORCHESTRATOR handoffs when applicable.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00352,HBA-AG029-00114,SRC-AGENTS-AGENT-RECONCILIATION,CAT-009,CAT-009:7;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The ORCHESTRATOR handoff section captures request, why, and scope.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00353,HBA-AG030-00003,SRC-AGENTS-AGENT-REVIEW,CAT-003,CAT-003:6;CAT-006:5;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"REVIEW generates review checklists derived from decomposition, specification, and objectives.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00354,HBA-AG030-00019,SRC-AGENTS-AGENT-REVIEW,CAT-003,CAT-003:6;CAT-006:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,DECOMPOSITION_PATH is discovered from {EXECUTION_ROOT}/_Decomposition/.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
